Letter_n,n,max_n,Letter_n+1,Freq
క,4,7,ద్,2
వ,3,7,కి,1
కి,4,7,ర,2
ర,5,7,ణా,1
ణా,6,7,లు,1
వ,3,6,కే,1
వ,3,6,గం,1
గం,4,6,ధుం,1
వి,1,11,శ్,1
శ్,2,11,వ,1
వ,3,11,గం,1
గం,4,11,ధు,1
డు,6,11,వి,1
వి,7,11,శ్,1
వ,9,11,కు,1
జ,4,7,నీ,3
నీ,5,7,న,2
వ,3,6,జి,2
వ,3,7,తో,3
తో,4,7,ము,2
వ,3,6,నా,2
వ,3,6,భు,1
భు,4,6,క్,2
వ,3,7,భే,1
భే,4,7,ష,1
ష,5,7,జ,1
రూ,4,6,పుం,1
రూ,4,6,పు,1
వి,1,8,శ్,1
ద్,5,8,యా,1
యా,6,8,ల,1
ల,7,8,యం,1
యం,8,8,-,1
వి,1,15,శ్,1
శ్,2,15,వ,1
వ,3,15,స,1
స,4,15,నీ,1
నీ,5,15,య,1
య,6,15,ము,1
ము,7,15,అ,1
అ,8,15,ష్,1
ష్,9,15,ట,1
ట,10,15,బి,1
బి,11,15,ల్,1
వ,13,15,ము,1
సిం,4,5,చ,1
వ,3,5,స్,3
స్,4,5,త,1
వా,3,6,మి,1
మి,4,6,త్,1
వి,1,12,శ్,1
శ్,2,12,వా,1
వా,3,12,మి,1
మి,4,12,త్,1
త్,5,12,రుం,2
రుం,6,12,డు,1
డు,7,12,ప,1
ప,8,12,దే,1
దే,9,12,శిం,1
శిం,10,12,చి,1
శ్,2,7,వా,2
వా,3,7,మి,1
సు,5,6,న,1
వా,3,7,స,1
వి,1,13,శ్,1
శ్,2,13,వే,1
వే,3,13,దే,1
దే,4,13,వ,1
వ,5,13,త,1
త,6,13,లు,1
లు,7,13,వి,1
వి,8,13,శ్,1
శ్,9,13,వ,1
వ,10,13,క,1
వి,1,2,ష,1
వి,1,16,ష,1
ష,2,16,ణ్,1
ణ్,3,16,ణు,1
ణు,4,16,ల,1
ల,5,16,యి,1
యి,6,16,స,1
స,7,16,క,1
ల,9,16,వి,1
వి,10,16,ష,1
ష,11,16,యా,1
యా,12,16,ధి,1
ధి,13,16,ప,1
ప,14,16,తు,1
తు,15,16,ల్‌,1
వి,1,5,ష,3
వి,1,4,ష,4
ష,2,4,ధా,1
ధా,3,4,రీ,1
వి,1,3,ష,7
వి,1,6,ష,5
ష,2,6,పు,1
ష,2,3,మ,2
వి,1,7,ష,3
ష,2,7,మ,1
మ,3,7,చ్,1
ష,2,6,మ,1
ష,2,7,మా,1
మా,3,7,లం,1
ష,2,4,మిం,1
ష,2,3,మ్‌,1
ష,2,3,య,1
ష,2,3,యం,1
వి,1,8,ష,1
ష,2,8,యం,1
యం,3,8,పి,1
పి,4,8,డు,1
డు,5,8,గు,1
పా,7,8,టు,1
వి,1,9,ష,1
ష,2,9,యం,1
యం,3,9,ప్,1
ర,5,9,జా,1
జా,6,9,తం,1
తం,7,9,త్,1
త్,8,9,రం,1
రం,9,9,-,1
ష,2,7,యం,1
బ,4,7,హు,1
హు,5,7,ము,1
ము,6,7,ఖ,1
వి,1,14,ష,2
ష,2,14,య,1
య,3,14,ప,1
ప,4,14,రి,1
రి,5,14,శీ,1
శీ,6,14,ల,1
న,8,14,అ,1
అ,9,14,త్,1
త్,10,14,య,1
య,11,14,వ,1
వ,12,14,స,1
స,13,14,ర,1
ర,14,14,-,1
ష,2,4,య,1
ష,2,5,య,1
ష,2,14,యా,1
యా,3,14,ర్,1
ర్,4,14,గ,1
గ,5,14,చ,1
వి,9,14,ధా,1
ధా,10,14,న్,1
న,12,14,ము,1
ష,2,3,యి,1
ష,2,6,యీ,1
యీ,3,6,క,1
ష,2,6,వృ,1
ష,2,6,వై,1
వై,3,6,ద్,1
ద్,4,6,యుం,1
వి,1,4,షా,3
వి,1,3,షా,1
షా,2,3,ణి,1
వి,1,6,షా,2
షా,2,6,ద,1
ద,3,6,ము,2
షా,2,4,దిం,1
షా,2,6,దిం,1
దిం,3,6,చు,1
వి,1,2,షు,1
షు,2,2,-,2
వి,1,5,షు,1
షు,2,5,వ,1
వి,1,4,షు,1
షు,2,4,వ,1
వి,1,3,షూ,1
షూ,2,3,చి,1
వి,1,4,షూ,1
షూ,2,4,చి,1
వి,1,5,ష్,6
ష్,2,5,కం,1
కం,3,5,భ,1
ష్,2,5,కి,1
వి,1,8,ష్,2
ట,3,8,ర,1
ర,6,8,వుం,1
వి,1,3,ష్,2
ష్,2,5,టిం,1
టిం,3,5,చు,1
వి,1,6,ష్,4
య,4,6,శు,1
ష్,2,3,ణు,1
వి,1,4,ష్,3
వి,1,7,ష్,3
ష్,2,7,ణు,2
ణు,3,7,చ,1
క్,5,7,ర,1
ష్,2,5,ణు,1
ణు,3,5,ప,2
ప,4,5,ది,1
ణు,3,7,పు,1
పు,4,7,రా,1
ష్,2,8,ణు,1
ణు,3,8,ప్,1
రా,5,8,కా,1
ష్,2,6,ణు,1
ణు,3,6,ర,1
ష్,2,7,వ,1
వ,3,7,క్,1
క్,4,7,సే,1
సే,5,7,నుం,1
క్,4,6,సే,1
సే,5,6,వ,1
వి,1,9,ష్,1
ష్,2,9,వ,1
వ,3,9,క్,1
క్,4,9,సే,1
సే,5,9,వ,1
వ,6,9,ప్,1
ప్,7,9,రి,1
వ,3,6,గ్,1
గ్,4,6,జో,1
జో,5,6,తి,1
వి,1,5,సం,1
సం,2,5,వా,1
వి,1,4,స,7
వి,1,6,స,3
క,4,6,ళ్,1
ళ్,5,6,ఞి,1
వి,1,7,స,3
స,2,7,పా,1
ల,4,7,వి,1
వి,5,7,త్,1
త్,6,7,తు,2
వి,1,5,స,9
స,2,5,బొ,1
వి,1,3,స,4
ర,3,6,బ,1
రి,3,5,యా,1
వి,1,9,స,1
స,2,9,రి,2
రి,3,9,వే,1
వే,4,9,యం,1
రు,3,5,మొ,1
మొ,4,5,న,1
స,2,4,రె,1
రె,3,4,ను,1
ర్,3,4,జ,1
స,2,7,ర్,2
ర్,3,7,జ,1
ర్,3,5,జిం,1
ర్,3,5,దిం,1
ర్,3,7,ప్,1
ప్,4,7,వ,1
స,2,4,వి,1
వి,1,8,స,1
స,2,8,వి,1
వి,3,8,సం,1
సం,4,8,ద్,1
ద్,5,8,రి,2
రి,6,8,ప్,1
వి,1,4,సా,1
వి,1,3,సా,1
సా,2,3,రి,1
వి,1,3,సి,1
సి,2,3,గి,1
వి,1,5,సి,1
సి,2,5,ప,1
వి,1,4,సి,1
సి,2,4,మా,1
వి,1,10,సి,2
సి,2,10,రే,1
రే,3,10,యొ,1
యొ,4,10,చ్,1
చు,6,10,ని,1
ని,7,10,ర,1
ర,8,10,శ,1
శ,9,10,న,1
సి,2,10,వి,1
వి,3,10,య,1
య,4,10,య్,1
య్,5,10,యా,1
యా,6,10,రి,1
రి,7,10,బ,1
బ,8,10,సి,1
సి,9,10,వి,1
వి,1,3,సు,3
వి,1,5,సు,3
సు,2,5,వా,1
వి,1,4,సు,1
సు,2,4,వా,1
వి,1,4,సృ,1
సృ,2,4,త,1
వి,1,6,సృ,1
సృ,2,6,త్,1
వి,1,5,సృ,2
సృ,2,5,ష్,2
టం,4,5,డు,1
వి,1,4,స్,12
వి,1,5,స్,11
వి,1,9,స్,1
స్,2,9,త,2
త,3,9,రిం,1
వి,1,6,స్,5
త,3,4,ర్‌,1
తా,3,4,ర,1
వి,1,3,స్,2
స్,2,4,తృ,1
తృ,3,4,త,1
తృ,3,5,త,1
ఫా,3,5,ర,1
స్,2,6,ఫూ,1
ఫూ,3,6,రి,1
స్,2,3,ఫృ,1
ఫృ,3,3,-,1
మ,3,4,య,1
స్,2,4,మి,1
స్,2,5,మి,1
మి,3,5,తుం,1
స్,2,5,మృ,1
మృ,3,5,త,1
స్,2,4,మృ,1
మృ,3,4,తి,2
స్,2,5,రం,1
స్,2,4,రం,1
రం,3,4,స,1
వి,1,4,హం,3
హం,2,4,గ,2
హం,2,4,గి,1
వి,1,4,హ,3
హ,2,4,గ,1
వి,1,5,హ,4
హ,2,5,సి,3
వి,1,5,హా,2
హా,2,5,పి,1
హా,2,5,యి,1
వి,1,3,హా,2
వి,1,4,హా,1
వి,1,6,హా,1
వి,1,4,హి,1
వి,1,4,హృ,1
హృ,2,4,త,2
వి,1,3,హృ,1
హృ,2,3,తి,2
వి,1,4,హ్,1
వి,1,5,హ్,3
వ,3,5,లిం,3
లిం,4,5,చుో,1
చుో,5,5,-,1
వీం,1,2,క,1
వీం,1,4,గి,2
యా,3,4,డ,1
వీం,1,2,గు,1
వీం,1,8,డు,1
వ,3,8,ద,1
ద,4,8,రుం,1
రుం,5,8,బో,1
బో,6,8,తీ,1
తీ,7,8,వు,1
వీం,1,2,ప,1
వీం,1,2,పు,1
వీ,1,3,కా,1
కా,2,3,ళ,1
వీ,1,4,కా,1
వీ,1,2,కు,1
వీ,1,5,క్,5
వీ,1,4,క్,2
షిం,3,5,చి,1
వీ,1,2,గం,1
వీ,1,2,చు,1
వీ,1,6,చు,1
వీ,1,4,చో,1
చో,2,4,పు,1
వీ,1,2,జ,1
వీ,1,3,జ,1
వీ,1,4,జ,1
వీ,1,3,జిం,1
జిం,2,3,డి,1
వీ,1,2,జ్‌,1
వీ,1,2,ట,1
వీ,1,5,ట,2
వీ,1,2,టి,1
వీ,1,5,టిం,1
టిం,2,5,బు,1
బు,3,5,చ్,1
వీ,1,4,టిం,1
టిం,2,4,బో,1
వీ,1,3,టి,2
వీ,1,2,టో,1
వీ,1,2,డ,1
వీ,1,7,డం,1
డం,2,7,గం,1
ల్,5,7,మి,1
మి,6,7,న,1
వీ,1,4,డం,1
వీ,1,2,డా,1
వీ,1,4,డి,1
వీ,1,3,డి,1
వీ,1,2,డు,1
వీ,1,4,డు,7
వీ,1,5,డు,2
డు,2,4,కో,2
వీ,1,3,డు,2
డు,2,4,జో,1
జో,3,4,డు,1
డు,2,3,లో,1
వీ,1,3,డె,1
వీ,1,15,డ్,1
డ్,2,15,కొ,1
కొ,3,15,లి,1
లి,4,15,పి,1
పి,5,15,చ,1
చ,6,15,ని,1
ని,7,15,యె,1
యె,8,15,జ,1
జ,9,15,ల,1
ల,10,15,కం,1
కం,11,15,బు,1
బు,12,15,న,1
న,13,15,కు,1
వీ,1,5,డ్,1
డ్,2,5,కొ,1
వీ,1,4,డ్,5
డ్,2,4,కో,1
మొ,3,4,ని,1
వీ,1,2,ణ,1
వీ,1,3,ణ,1
వీ,1,7,ణ,1
ణ,2,7,లో,1
వీ,1,2,ణా,1
వీ,1,3,ణా,1
వీ,1,6,ణి,1
ణి,2,6,మీ,1
టు,4,6,ట,1
వీ,1,3,ణి,1
వీ,1,3,ణుం,1
వీ,1,2,ణె,1
వీ,1,4,తం,1
వీ,1,3,త,1
వీ,1,5,తి,1
తి,2,5,హో,1
హో,3,5,త్,1
త్,4,5,రు,1
వీ,1,6,తి,1
తి,2,6,హో,1
హో,3,6,త్,4
వీ,1,3,తెం,1
వీ,1,6,తే,1
తే,2,6,ఈ-,1
ఈ-,3,6,త,1
పా,5,6,లా,1
లా,6,6,-,2
వీ,1,2,ది,1
వీ,1,4,ద్,2
వీ,1,2,ధ,1
వీ,1,2,ధి,1
వీ,1,4,ధు,1
ధు,2,4,ల,1
వీ,1,3,ధు,1
వీ,1,4,ధ్,1
వీ,1,11,ని,1
ని,2,11,కె,1
కె,3,11,ల్,1
ల,5,11,ని,1
ని,6,11,లు,1
లు,7,11,పై,1
పై,8,11,యుం,1
యుం,9,11,డు,1
డు,10,11,క,1
వీ,1,3,ని,1
వీ,1,4,ని,1
ని,2,4,వీ,1
వీ,1,2,ను,1
వీ,1,5,ను,2
వీ,1,3,ను,1
ను,2,5,ల,1
వీ,1,2,నె,1
వీ,1,2,పు,1
వీ,1,3,ప్,1
వీ,1,5,మా,1
మా,2,5,ప,2
ట్,4,5,లా,1
వీ,1,3,య,1
వీ,1,2,ర,1
వీ,1,3,రం,1
వీ,1,6,ర,7
వీ,1,4,ర,5
ర,2,6,జ,2
జ,3,6,యం,1
యం,4,6,తి,1
వీ,1,5,ర,6
వీ,1,3,ర,3
పా,3,5,ణ,1
ర,2,5,బా,1
బా,3,5,హు,1
భ,3,6,టు,1
టు,4,6,లు,1
వీ,1,10,ర,1
ర,2,10,భ,2
భ,3,10,ద్,1
ర,5,10,ప,1
ప,6,10,ళ్,1
ళ్,7,10,లె,1
లె,8,10,ర,1
వీ,1,7,ర,3
మ,3,7,ద్,1
ద్,4,7,ది,1
మ,3,6,ద్,1
దె,5,6,లు,1
ము,3,7,ద్,1
క,6,7,లు,2
ము,3,5,ష్,1
ర,2,3,ల,1
ర,2,7,వై,1
వై,3,7,ష్,1
ట,5,7,వుం,1
ర,2,5,శై,1
శై,3,5,వుం,1
వీ,1,4,రా,1
వీ,1,3,రా,1
వీ,1,5,రా,2
వీ,1,6,రా,1
రా,2,6,శం,1
వీ,1,5,రి,1
తా,3,5,యె,1
యె,4,5,తు,1
వీ,1,2,రు,1
వీ,1,3,రుం,1
వీ,1,4,రు,1
రు,2,4,ధ,1
వీ,1,6,రు,1
రు,2,6,ము,1
ము,3,6,వ్,1
వీ,1,7,రు,1
ల,3,7,నె,1
నె,4,7,ల్,1
వీ,1,3,ర్,1
వీ,1,4,ర్,1
వీ,1,2,లు,1
వీ,1,4,లు,1
వీ,1,3,ల్,1
వీ,1,3,ళ్,1
వీ,1,4,వ,1
వ,2,4,ద,1
వీ,1,3,వ,2
వీ,1,3,వె,1
వీ,1,3,స,2
వీ,1,5,స,1
వీ,1,2,సా,1
వీ,1,2,సె,1
వుం,1,1,-,1
వుం,1,2,చు,1
వుం,1,3,టుం,1
వుం,1,5,డ,1
వు,3,5,చె,1
చె,4,5,క్‌,1
వుం,1,2,డు,1
వుం,1,7,డు,1
ను,3,7,గో,1
గో,4,7,దా,1
వుం,1,6,డే,1
డే,2,6,చి,1
న,4,6,శం,1
శం,5,6,క,1
వుం,1,5,దో,1
దో,2,5,డు,1
డు,3,5,గాం,1
వు,1,5,గ,1
లు,3,5,గు,1
వు,1,3,చ్,1
వు,1,3,డు,1
వు,1,11,తూ,1
తూ,2,11,ర్,1
ర్,3,11,య,1
య,4,11,ర,1
ర,5,11,వం,1
వం,6,11,బు,1
బు,7,11,లం,1
లం,8,11,గె,1
గె,9,11,లు,1
లు,10,11,వ,1
వ,11,11,-,1
వు,1,5,ద,1
వు,1,10,నం,1
నం,2,10,దృ,1
దృ,3,10,ష్,1
ష్,4,10,ట,1
ట,5,10,త్,1
త్,6,10,రో,1
రో,7,10,పు,1
పు,8,10,వ,1
వ,9,10,డు,1
వు,1,4,న్,2
వు,1,3,రు,1
వు,1,2,ల,1
వు,1,5,లం,1
లం,2,5,దె,1
దె,3,5,చ్,1
వు,1,3,ల,1
వు,1,7,ల,1
ల,2,7,లో,1
లో,3,7,నొ,1
నొ,4,7,కం,1
వు,1,9,లా,1
లా,2,9,ర,1
ర,3,9,య,1
య,4,9,న,1
న,5,9,బ్,1
బ్,6,9,బు,1
బు,7,9,ర,1
వు,1,6,లు,1
లు,2,6,గా,1
గా,3,6,సి,1
సి,4,6,గా,1
గా,5,6,వె,1
వు,1,3,లు,1
వు,1,4,షి,1
వు,1,4,ష్,1
వూ,1,10,జ,1
జ,2,10,న,1
న,3,10,వు,1
వు,4,10,ల,1
ల,5,10,యం,1
యం,6,10,దు,1
దు,7,10,సా,1
సా,8,10,ల,1
వూ,1,2,రు,1
వృం,1,3,త,2
వృం,1,2,ద,1
వృ,1,5,క,1
క,2,5,ధూ,1
ధూ,3,5,ప,1
వృ,1,6,క,1
క,2,6,ధూ,1
ధూ,3,6,మ,1
వృ,1,3,కుం,1
వృ,1,4,క్,3
క్,2,4,టు,1
వృ,1,3,క్,1
వృ,1,6,క్,5
వృ,1,5,క్,3
ష,3,5,రు,1
వా,4,6,టి,1
వృ,1,7,క్,1
ష,3,7,వి,1
షా,3,6,ద,1
షా,3,5,ద,2
ద,4,5,నీ,1
షా,3,6,మ్,1
వృ,1,4,జి,1
వృ,1,2,తి,1
వృ,1,3,త్,3
వృ,1,7,త్,1
వృ,1,4,త్,5
వృ,1,8,త్,1
వృ,1,5,త్,4
త్,2,5,తాం,2
తాం,3,5,త,1
వృ,1,6,త్,2
త్,2,6,తాం,1
తాం,3,6,త,1
తాం,3,5,శ,1
తి,3,5,యం,1
యం,4,5,ద,1
ర,3,5,హుం,1
వృ,1,2,త్‌,1
వృ,1,2,థ,1
వృ,1,2,థా,1
వృ,1,6,ద్,5
దా,3,6,జీ,1
య,4,6,గు,1
వృ,1,4,ద్,3
వృ,1,3,ద్,2
వృ,1,13,ద్,1
ధ,3,13,కా,1
కా,4,13,క,1
క,5,13,ము,1
ము,6,13,మ,1
మ,7,13,త్,1
త్,8,13,స్,1
స్,9,13,య,1
య,10,13,దే,1
దే,11,13,శ,1
శ,12,13,ము,1
వృ,1,7,ద్,1
ధ,3,7,దా,1
ధ,3,6,శ,1
శ,4,6,ణు,1
ధి,3,6,జీ,1
జీ,4,6,వి,1
వృ,1,2,ధ,1
వృ,1,2,ధా,1
వృ,1,4,శ్,1
వృ,1,5,శ్,1
వృ,1,5,ష,4
ష,2,5,గం,1
వృ,1,4,ష,3
వృ,1,6,ష,4
ర్,4,6,భుం,1
ష,2,6,ధ్,1
వృ,1,3,ష,3
ష,2,3,భ,1
ష,2,6,భ,1
భ,3,6,మ,1
మ,4,6,నె,2
నె,5,6,డ,2
ష,2,3,భి,1
ష,2,3,లి,1
ష,2,4,లుం,1
ష,2,5,సే,1
ష,2,5,స్,1
యం,4,5,తి,1
వృ,1,5,షా,1
పా,4,5,యి,1
వృ,1,4,షా,1
షా,2,4,క,1
క,3,4,పి,1
వృ,1,3,షుం,1
వృ,1,3,ష్,1
వృ,1,10,ష్,1
ష్,2,10,టి,1
టి,3,10,క,1
క,4,10,న,1
న,5,10,లం,1
లం,6,10,ప,1
ప,7,10,వ,1
వృ,1,7,ష్,1
టి,3,7,వా,1
వా,4,7,న,1
న,5,7,పా,1
వృు,1,4,దు,1
దు,2,4,వై,1
వెం,1,2,కు,1
వెం,1,3,గ,2
వెం,1,6,గ,1
లి,3,6,వి,2
వెం,1,2,చే,1
వెం,1,2,ట,1
వెం,1,8,టం,1
టం,2,8,ద,1
ద,3,8,వి,1
వి,4,8,లె,1
లె,5,8,బ,1
బ,6,8,ల,1
వెం,1,5,ట,1
ప,3,5,ల్,2
వెం,1,3,ట,1
వెం,1,2,టి,1
వెం,1,4,టి,1
వెం,1,4,ట్,1
వెం,1,2,డి,1
వెం,1,4,డి,3
డి,2,4,కొం,1
డి,2,4,గుం,1
డి,2,4,యు,1
వెం,1,4,డ్,1
డ్,2,4,రు,1
వెం,1,5,డ్,2
డ్,2,5,రు,2
వెం,1,7,డ్,1
డ్,2,7,రు,1
క,4,7,వె,1
క,4,5,శ,1
వెం,1,3,ప,2
వెం,1,5,ప,1
వెం,1,11,ప,1
ప,2,11,ర,2
ర,3,11,లా,1
లా,4,11,డుం,1
డుం,5,11,జె,1
జె,6,11,ట్,1
టు,8,11,లె,1
లె,9,11,ల్,1
ల్,10,11,ల,1
ప,2,3,లి,1
వెం,1,3,బ,2
వెం,1,4,బ,1
బ,2,4,డిం,2
వెం,1,6,బ,1
వె,1,3,క,1
వె,1,3,క్,1
వె,1,4,క్,4
వె,1,6,క్,1
స,4,6,పా,1
వె,1,5,క్,5
వె,1,10,క్,1
క,3,10,సి,1
సి,4,10,క,1
క,5,10,ర,1
ర,6,10,క్,1
క,8,10,సి,1
సి,9,10,క,1
వె,1,7,క్,1
కి,3,7,రిం,1
రిం,4,7,త,1
త,5,7,లా,1
వె,1,3,గ,3
వె,1,4,గ,1
వె,1,5,గ,1
వె,1,5,గ్,2
గ,3,5,లీం,1
వె,1,9,గ్,1
గ్,2,9,గ్,1
గ్,3,9,ల,1
ల,4,9,ల,1
ల,5,9,ము,1
న,7,9,వ్,1
వ్,8,9,వె,1
వె,9,9,-,1
వె,1,3,చ్,2
వె,1,5,చ్,5
చ,3,5,కాం,1
చ,3,5,ద,1
ద,4,5,నం,1
వె,1,4,చ్,5
వె,1,7,చ్,1
చ,3,7,నై,1
నై,4,7,జ,1
జ,5,7,నిం,1
నిం,6,7,చె,1
చిం,3,5,చి,1
చి,4,5,తి,1
చిం,3,4,చే,1
వె,1,6,చ్,1
చే,3,5,పో,1
వె,1,6,జం,1
టి,5,6,చె,1
వె,1,5,జం,1
వె,1,4,జం,1
జం,2,4,గొం,1
గొం,3,4,దు,2
వె,1,3,జ,3
వె,1,5,జ,2
జ,2,5,చ,1
చ,3,5,జ,1
వె,1,4,జ,2
జ,2,4,పిం,1
వె,1,7,జ,1
జ,2,7,పు,1
పు,3,7,లే,1
ని,5,7,వాం,1
జ,2,5,బొ,1
వె,1,6,జ,1
జ,2,6,వె,1
వె,3,6,జి,1
వె,1,6,జ్,1
టి,3,6,ల,1
తాం,5,6,గీ,1
గీ,6,6,-,1
వె,1,3,జ్,2
జ్,2,3,టో,1
టో,3,3,-,1
వె,1,3,ట్,2
వె,1,5,ట్,4
కా,4,5,రు,1
వె,1,9,ట్,1
ట,3,9,చె,1
త,7,9,ప,1
ప,8,9,సి,1
వె,1,4,ట్,2
వె,1,11,ట్,1
ట,3,11,వేం,1
వేం,4,11,గి,1
గి,5,11,న,1
న,6,11,ద,1
ద,7,11,క్,1
క్,8,11,షి,1
షి,9,11,ణా,1
ణా,10,11,శ,1
శ,11,11,-,1
టి,3,5,గొ,1
వె,1,6,ట్,1
టి,3,6,చా,1
చా,4,6,కి,1
వె,1,2,డ,1
వె,1,3,డం,1
వె,1,5,డం,2
గు,3,5,పా,2
వె,1,6,డం,1
వె,1,8,డం,1
డం,2,8,ద,1
ద,3,8,వా,1
వె,1,17,డ,1
డ,2,17,న,1
న,3,17,వ్,1
వ్,4,17,వ,1
వ,5,17,నం,1
నం,6,17,బ్,1
బ్,7,17,రి,1
రి,8,17,యు,1
యు,9,17,చి,1
చి,10,17,త్,1
త్,11,17,తం,1
తం,12,17,బి,1
బి,13,17,గు,1
గు,14,17,రొ,1
రొ,15,17,త్,1
త్,16,17,త,1
త,17,17,-,1
వె,1,4,డ,7
డ,2,4,బ్,1
బ్,3,4,పు,1
వె,1,5,డ,3
వె,1,3,డ,2
వె,1,7,డ,1
డ,2,7,లు,1
లు,3,7,నె,1
నె,4,7,య,1
య,5,7,ధి,1
ధి,6,7,పా,1
పా,7,7,-,1
డ,2,4,ల్,1
ల్,3,4,పు,1
విం,3,4,టి,1
వె,1,6,డ,1
డ,2,3,వె,1
డ,2,4,వె,1
వె,3,4,డ,1
వె,1,8,డ,1
డ,2,8,వె,1
వె,3,8,డ,1
డ,4,8,న,1
న,5,8,నా,1
నా,6,8,ర్,1
ర్,7,8,వ,1
వె,1,4,డ్,1
వె,1,3,డ్,1
డ్,2,3,దు,1
వె,1,3,ణం,1
ణం,2,3,ద,1
వె,1,4,ణు,1
ణు,2,4,తు,1
వె,1,2,త,1
వె,1,9,తం,1
తం,2,9,బె,1
ట్,4,9,టు,1
టు,5,9,బే,1
బే,6,9,ర,1
ర,7,9,జ,1
జ,8,9,ము,1
వె,1,4,త,1
క,3,4,టం,1
వె,1,3,త,1
త,2,3,కు,1
వె,1,4,తా,1
వె,1,3,తు,1
వె,1,11,త్,1
తి,3,11,రో,1
రో,4,11,డి,1
డి,5,11,లోం,1
లోం,6,11,గొ,1
గొ,7,11,ను,1
ను,8,11,భీ,1
భీ,9,11,తి,1
వె,1,9,త్,1
తె,3,9,బం,1
బం,4,9,ధు,1
ధు,5,9,ర,1
ర,6,9,భం,1
భం,7,9,గి,1
గి,8,9,క,1
వె,1,2,ద,1
వె,1,3,ద,1
వె,1,4,ద,4
ద,2,4,కు,2
వె,1,5,ద,4
ద,2,5,గొ,1
గొ,3,5,ళ్,1
ద,2,5,చ,1
ద,2,4,చిం,1
చిం,3,4,దు,1
ద,2,5,పె,1
వె,1,3,దా,1
వె,1,7,దు,2
దు,2,7,కం,1
వె,1,3,దు,1
వె,1,8,దు,2
దు,2,8,రుం,1
రుం,3,8,గో,1
గో,4,8,లం,1
లం,5,8,బె,1
రు,3,8,కం,1
కం,4,8,ప,1
ప,5,8,జి,1
జి,6,8,ట్,1
వె,1,6,దు,3
క,4,6,ను,1
ను,5,6,పు,1
వె,1,5,దు,2
రు,3,5,ప్,1
డు,5,6,త,1
రు,3,6,వి,1
వె,1,4,దు,1
రు,3,4,శి,1
వె,1,6,ద్,1
దు,3,6,వె,1
వె,1,5,ద్,1
వె,1,2,నం,1
వె,1,3,న,2
వె,1,5,న,1
క,3,5,య్,1
వె,1,4,న,1
న,2,4,క్,1
క్,3,4,కి,1
వె,1,2,ను,1
వె,1,4,నుం,2
నుం,2,4,బ,1
వె,1,3,ను,1
వె,1,5,ను,9
వె,1,6,ను,2
టి,4,6,ప,1
వె,1,11,ను,1
ను,2,11,క,1
క,3,11,టి,1
టి,4,11,రెం,1
రెం,5,11,డ,1
డ,6,11,ర్,1
థ,8,11,ము,1
ము,9,11,ల,1
వె,1,13,ను,1
ను,2,13,క,1
క,3,13,ది,1
ది,4,13,క్,1
క్,5,13,కు,1
కు,6,13,న,1
న,7,13,నుం,1
నుం,8,13,డు,1
డు,9,13,శ,1
శ,10,13,త్,1
త్,11,13,రు,1
రు,12,13,వు,1
క,3,5,దీ,1
దీ,4,5,యు,3
వె,1,8,ను,1
ను,2,8,క,1
క,3,8,ను,1
ను,4,8,న్,1
వె,1,9,ను,1
క,3,9,పా,1
పా,4,9,టు,1
టు,5,9,వం,1
గ,7,9,ది,1
ది,8,9,సి,1
వె,1,4,ను,5
ను,2,5,త,1
త,3,5,వు,1
ను,2,5,ద,1
ద,3,5,న్,1
ను,2,4,దీ,1
ను,2,5,దీ,1
దీ,3,5,యు,1
ను,2,4,వెం,1
వెం,3,4,ట,1
వె,1,3,న్,2
వె,1,4,న్,9
నం,3,4,టు,1
వె,1,5,న్,10
న,3,5,డా,1
వె,1,6,న్,10
న,3,6,డి,1
డి,4,6,కొ,1
న,3,5,దొం,1
దొం,4,5,గ,1
వె,1,7,న్,5
డి,5,7,ద,1
ల,5,7,కా,1
న,3,5,పూ,1
వె,1,15,న్,2
న్,2,15,న,1
న,3,15,ప్,1
ప్,4,15,పా,1
పా,5,15,లు,1
లు,6,15,వ,1
వ,7,15,డి,1
డి,8,15,యం,1
యం,9,15,బు,1
ల,11,15,ప్,1
ప్,12,15,ప,1
ప,13,15,డా,1
డా,14,15,లు,1
వె,1,8,న్,2
ద్,5,8,ద,1
ద,6,8,కో,1
కో,7,8,డి,1
ద,6,7,లు,1
న,3,6,మె,1
మె,4,6,జుం,1
జుం,5,6,గు,1
న,3,6,యుం,1
యుం,4,6,ద,1
ద,5,6,డ,1
ను,3,15,క,1
క,4,15,ట్,1
ట్,5,15,టె,1
టె,6,15,చ,1
చ,7,15,తు,1
తు,8,15,ష్,1
ష్,9,15,టి,1
టి,10,15,తం,1
తం,11,15,త్,1
ర,13,15,ము,1
ను,3,5,గాం,1
గాం,4,5,డి,1
ను,3,5,డిం,1
ద,4,6,న్,2
ను,3,5,పూ,1
ను,3,7,బ్,1
ను,3,6,మ్,1
నె,3,5,ము,1
కా,5,6,రు,1
న్,2,8,నె,1
